,Datetime,Latitude,Longitude,Altitude,Alt Unit
863,2024-09-09 19:22:49-07:00,48.7745138333,-122.4578123333,51.0,M
864,2024-09-09 19:22:50-07:00,48.7744851667,-122.4578075,51.0,M
865,2024-09-09 19:22:50-07:00,48.7744851667,-122.4578075,51.0,M
866,2024-09-09 19:22:50-07:00,48.7744851667,-122.4578075,51.0,M
867,2024-09-09 19:22:50-07:00,48.7744851667,-122.4578075,51.0,M
868,2024-09-09 19:22:50-07:00,48.7744851667,-122.4578075,51.0,M
869,2024-09-09 19:22:50-07:00,48.7744851667,-122.4578075,51.0,M
870,2024-09-09 19:22:50-07:00,48.7744851667,-122.4578075,51.0,M
871,2024-09-09 19:22:50-07:00,48.7744851667,-122.4578075,51.0,M
872,2024-09-09 19:22:50-07:00,48.7744851667,-122.4578075,51.0,M
873,2024-09-09 19:22:51-07:00,48.7744561667,-122.4578035,50.9,M
874,2024-09-09 19:22:51-07:00,48.7744561667,-122.4578035,50.9,M
875,2024-09-09 19:22:51-07:00,48.7744561667,-122.4578035,50.9,M
876,2024-09-09 19:22:51-07:00,48.7744561667,-122.4578035,50.9,M
877,2024-09-09 19:22:51-07:00,48.7744561667,-122.4578035,50.9,M
878,2024-09-09 19:22:51-07:00,48.7744561667,-122.4578035,50.9,M
879,2024-09-09 19:22:51-07:00,48.7744561667,-122.4578035,50.9,M
880,2024-09-09 19:22:51-07:00,48.7744561667,-122.4578035,50.9,M
881,2024-09-09 19:22:51-07:00,48.7744561667,-122.4578035,50.9,M
882,2024-09-09 19:22:52-07:00,48.7744381667,-122.4578043333,50.8,M
883,2024-09-09 19:22:52-07:00,48.7744381667,-122.4578043333,50.8,M
884,2024-09-09 19:22:52-07:00,48.7744381667,-122.4578043333,50.8,M
885,2024-09-09 19:22:52-07:00,48.7744381667,-122.4578043333,50.8,M
886,2024-09-09 19:22:52-07:00,48.7744381667,-122.4578043333,50.8,M
887,2024-09-09 19:22:52-07:00,48.7744381667,-122.4578043333,50.8,M
888,2024-09-09 19:22:52-07:00,48.7744381667,-122.4578043333,50.8,M
889,2024-09-09 19:22:52-07:00,48.7744381667,-122.4578043333,50.8,M
890,2024-09-09 19:22:52-07:00,48.7744381667,-122.4578043333,50.8,M
891,2024-09-09 19:22:53-07:00,48.7744126667,-122.457792,50.9,M
892,2024-09-09 19:22:53-07:00,48.7744126667,-122.457792,50.9,M
893,2024-09-09 19:22:53-07:00,48.7744126667,-122.457792,50.9,M
894,2024-09-09 19:22:53-07:00,48.7744126667,-122.457792,50.9,M
895,2024-09-09 19:22:53-07:00,48.7744126667,-122.457792,50.9,M
896,2024-09-09 19:22:53-07:00,48.7744126667,-122.457792,50.9,M
897,2024-09-09 19:22:53-07:00,48.7744126667,-122.457792,50.9,M
898,2024-09-09 19:22:53-07:00,48.7744126667,-122.457792,50.9,M
899,2024-09-09 19:22:53-07:00,48.7744126667,-122.457792,50.9,M
900,2024-09-09 19:22:54-07:00,48.774395,-122.4577853333,50.8,M
901,2024-09-09 19:22:54-07:00,48.774395,-122.4577853333,50.8,M
902,2024-09-09 19:22:54-07:00,48.774395,-122.4577853333,50.8,M
903,2024-09-09 19:22:54-07:00,48.774395,-122.4577853333,50.8,M
904,2024-09-09 19:22:54-07:00,48.774395,-122.4577853333,50.8,M
905,2024-09-09 19:22:54-07:00,48.774395,-122.4577853333,50.8,M
906,2024-09-09 19:22:54-07:00,48.774395,-122.4577853333,50.8,M
907,2024-09-09 19:22:54-07:00,48.774395,-122.4577853333,50.8,M
908,2024-09-09 19:22:54-07:00,48.774395,-122.4577853333,50.8,M
909,2024-09-09 19:22:55-07:00,48.7743975,-122.4577878333,50.6,M
910,2024-09-09 19:22:55-07:00,48.7743975,-122.4577878333,50.6,M
911,2024-09-09 19:22:55-07:00,48.7743975,-122.4577878333,50.6,M
912,2024-09-09 19:22:55-07:00,48.7743975,-122.4577878333,50.6,M
913,2024-09-09 19:22:55-07:00,48.7743975,-122.4577878333,50.6,M
914,2024-09-09 19:22:55-07:00,48.7743975,-122.4577878333,50.6,M
915,2024-09-09 19:22:55-07:00,48.7743975,-122.4577878333,50.6,M
916,2024-09-09 19:22:55-07:00,48.7743975,-122.4577878333,50.6,M
917,2024-09-09 19:22:55-07:00,48.7743975,-122.4577878333,50.6,M
918,2024-09-09 19:22:56-07:00,48.7743996667,-122.457789,50.6,M
919,2024-09-09 19:22:56-07:00,48.7743996667,-122.457789,50.6,M
920,2024-09-09 19:22:56-07:00,48.7743996667,-122.457789,50.6,M
921,2024-09-09 19:22:56-07:00,48.7743996667,-122.457789,50.6,M
922,2024-09-09 19:22:56-07:00,48.7743996667,-122.457789,50.6,M
923,2024-09-09 19:22:56-07:00,48.7743996667,-122.457789,50.6,M
924,2024-09-09 19:22:56-07:00,48.7743996667,-122.457789,50.6,M
925,2024-09-09 19:22:56-07:00,48.7743996667,-122.457789,50.6,M
926,2024-09-09 19:22:56-07:00,48.7743996667,-122.457789,50.6,M
927,2024-09-09 19:22:57-07:00,48.7743951667,-122.4577896667,50.5,M
928,2024-09-09 19:22:57-07:00,48.7743951667,-122.4577896667,50.5,M
929,2024-09-09 19:22:57-07:00,48.7743951667,-122.4577896667,50.5,M
930,2024-09-09 19:22:57-07:00,48.7743951667,-122.4577896667,50.5,M
931,2024-09-09 19:22:57-07:00,48.7743951667,-122.4577896667,50.5,M
932,2024-09-09 19:22:57-07:00,48.7743951667,-122.4577896667,50.5,M
933,2024-09-09 19:22:57-07:00,48.7743951667,-122.4577896667,50.5,M
934,2024-09-09 19:22:57-07:00,48.7743951667,-122.4577896667,50.5,M
935,2024-09-09 19:22:57-07:00,48.7743951667,-122.4577896667,50.5,M
936,2024-09-09 19:22:58-07:00,48.7743985,-122.4577878333,50.5,M
937,2024-09-09 19:22:58-07:00,48.7743985,-122.4577878333,50.5,M
938,2024-09-09 19:22:58-07:00,48.7743985,-122.4577878333,50.5,M
939,2024-09-09 19:22:58-07:00,48.7743985,-122.4577878333,50.5,M
940,2024-09-09 19:22:58-07:00,48.7743985,-122.4577878333,50.5,M
941,2024-09-09 19:22:58-07:00,48.7743985,-122.4577878333,50.5,M
942,2024-09-09 19:22:58-07:00,48.7743985,-122.4577878333,50.5,M
943,2024-09-09 19:22:58-07:00,48.7743985,-122.4577878333,50.5,M
944,2024-09-09 19:22:58-07:00,48.7743985,-122.4577878333,50.5,M
945,2024-09-09 19:22:59-07:00,48.7744146667,-122.4577855,50.4,M
946,2024-09-09 19:22:59-07:00,48.7744146667,-122.4577855,50.4,M
947,2024-09-09 19:22:59-07:00,48.7744146667,-122.4577855,50.4,M
948,2024-09-09 19:22:59-07:00,48.7744146667,-122.4577855,50.4,M
949,2024-09-09 19:22:59-07:00,48.7744146667,-122.4577855,50.4,M
950,2024-09-09 19:22:59-07:00,48.7744146667,-122.4577855,50.4,M
951,2024-09-09 19:22:59-07:00,48.7744146667,-122.4577855,50.4,M
952,2024-09-09 19:22:59-07:00,48.7744146667,-122.4577855,50.4,M
953,2024-09-09 19:22:59-07:00,48.7744146667,-122.4577855,50.4,M
954,2024-09-09 19:23:00-07:00,48.7744291667,-122.4577881667,50.3,M
955,2024-09-09 19:23:00-07:00,48.7744291667,-122.4577881667,50.3,M
956,2024-09-09 19:23:00-07:00,48.7744291667,-122.4577881667,50.3,M
957,2024-09-09 19:23:00-07:00,48.7744291667,-122.4577881667,50.3,M
958,2024-09-09 19:23:00-07:00,48.7744291667,-122.4577881667,50.3,M
959,2024-09-09 19:23:00-07:00,48.7744291667,-122.4577881667,50.3,M
960,2024-09-09 19:23:00-07:00,48.7744291667,-122.4577881667,50.3,M
961,2024-09-09 19:23:00-07:00,48.7744291667,-122.4577881667,50.3,M
962,2024-09-09 19:23:00-07:00,48.7744291667,-122.4577881667,50.3,M
963,2024-09-09 19:23:01-07:00,48.774513,-122.4577801667,49.9,M
964,2024-09-09 19:23:01-07:00,48.774513,-122.4577801667,49.9,M
965,2024-09-09 19:23:01-07:00,48.774513,-122.4577801667,49.9,M
966,2024-09-09 19:23:01-07:00,48.774513,-122.4577801667,49.9,M
967,2024-09-09 19:23:01-07:00,48.774513,-122.4577801667,49.9,M
968,2024-09-09 19:23:01-07:00,48.774513,-122.4577801667,49.9,M
969,2024-09-09 19:23:01-07:00,48.774513,-122.4577801667,49.9,M
970,2024-09-09 19:23:01-07:00,48.774513,-122.4577801667,49.9,M
971,2024-09-09 19:23:01-07:00,48.774513,-122.4577801667,49.9,M
972,2024-09-09 19:23:02-07:00,48.7746,-122.457763,49.4,M
973,2024-09-09 19:23:02-07:00,48.7746,-122.457763,49.4,M
974,2024-09-09 19:23:02-07:00,48.7746,-122.457763,49.4,M
975,2024-09-09 19:23:02-07:00,48.7746,-122.457763,49.4,M
976,2024-09-09 19:23:02-07:00,48.7746,-122.457763,49.4,M
977,2024-09-09 19:23:02-07:00,48.7746,-122.457763,49.4,M
978,2024-09-09 19:23:02-07:00,48.7746,-122.457763,49.4,M
979,2024-09-09 19:23:02-07:00,48.7746,-122.457763,49.4,M
980,2024-09-09 19:23:02-07:00,48.7746,-122.457763,49.4,M
981,2024-09-09 19:23:03-07:00,48.7746321667,-122.4577706667,49.1,M
982,2024-09-09 19:23:03-07:00,48.7746321667,-122.4577706667,49.1,M
983,2024-09-09 19:23:03-07:00,48.7746321667,-122.4577706667,49.1,M
984,2024-09-09 19:23:03-07:00,48.7746321667,-122.4577706667,49.1,M
985,2024-09-09 19:23:03-07:00,48.7746321667,-122.4577706667,49.1,M
986,2024-09-09 19:23:03-07:00,48.7746321667,-122.4577706667,49.1,M
987,2024-09-09 19:23:03-07:00,48.7746321667,-122.4577706667,49.1,M
988,2024-09-09 19:23:03-07:00,48.7746321667,-122.4577706667,49.1,M
989,2024-09-09 19:23:03-07:00,48.7746321667,-122.4577706667,49.1,M
990,2024-09-09 19:23:04-07:00,48.7746346667,-122.4577705,48.8,M
991,2024-09-09 19:23:04-07:00,48.7746346667,-122.4577705,48.8,M
992,2024-09-09 19:23:04-07:00,48.7746346667,-122.4577705,48.8,M
993,2024-09-09 19:23:04-07:00,48.7746346667,-122.4577705,48.8,M
994,2024-09-09 19:23:04-07:00,48.7746346667,-122.4577705,48.8,M
995,2024-09-09 19:23:04-07:00,48.7746346667,-122.4577705,48.8,M
996,2024-09-09 19:23:04-07:00,48.7746346667,-122.4577705,48.8,M
997,2024-09-09 19:23:04-07:00,48.7746346667,-122.4577705,48.8,M
998,2024-09-09 19:23:04-07:00,48.7746346667,-122.4577705,48.8,M
999,2024-09-09 19:23:05-07:00,48.7746568333,-122.45777,48.3,M
1000,2024-09-09 19:23:05-07:00,48.7746568333,-122.45777,48.3,M
1001,2024-09-09 19:23:05-07:00,48.7746568333,-122.45777,48.3,M
1002,2024-09-09 19:23:05-07:00,48.7746568333,-122.45777,48.3,M
1003,2024-09-09 19:23:05-07:00,48.7746568333,-122.45777,48.3,M
1004,2024-09-09 19:23:05-07:00,48.7746568333,-122.45777,48.3,M
1005,2024-09-09 19:23:05-07:00,48.7746568333,-122.45777,48.3,M
1006,2024-09-09 19:23:05-07:00,48.7746568333,-122.45777,48.3,M
1007,2024-09-09 19:23:05-07:00,48.7746568333,-122.45777,48.3,M
1008,2024-09-09 19:23:06-07:00,48.7746525,-122.4577753333,48.1,M
1009,2024-09-09 19:23:06-07:00,48.7746525,-122.4577753333,48.1,M
1010,2024-09-09 19:23:06-07:00,48.7746525,-122.4577753333,48.1,M
1011,2024-09-09 19:23:06-07:00,48.7746525,-122.4577753333,48.1,M
1012,2024-09-09 19:23:06-07:00,48.7746525,-122.4577753333,48.1,M
1013,2024-09-09 19:23:06-07:00,48.7746525,-122.4577753333,48.1,M
1014,2024-09-09 19:23:06-07:00,48.7746525,-122.4577753333,48.1,M
1015,2024-09-09 19:23:06-07:00,48.7746525,-122.4577753333,48.1,M
1016,2024-09-09 19:23:06-07:00,48.7746525,-122.4577753333,48.1,M
1017,2024-09-09 19:23:07-07:00,48.7746735,-122.4577823333,47.9,M
1018,2024-09-09 19:23:07-07:00,48.7746735,-122.4577823333,47.9,M
1019,2024-09-09 19:23:07-07:00,48.7746735,-122.4577823333,47.9,M
1020,2024-09-09 19:23:07-07:00,48.7746735,-122.4577823333,47.9,M
1021,2024-09-09 19:23:07-07:00,48.7746735,-122.4577823333,47.9,M
1022,2024-09-09 19:23:07-07:00,48.7746735,-122.4577823333,47.9,M
1023,2024-09-09 19:23:07-07:00,48.7746735,-122.4577823333,47.9,M
1024,2024-09-09 19:23:07-07:00,48.7746735,-122.4577823333,47.9,M
1025,2024-09-09 19:23:07-07:00,48.7746735,-122.4577823333,47.9,M
1026,2024-09-09 19:23:08-07:00,48.774696,-122.4577873333,48.0,M
1027,2024-09-09 19:23:08-07:00,48.774696,-122.4577873333,48.0,M
1028,2024-09-09 19:23:08-07:00,48.774696,-122.4577873333,48.0,M
1029,2024-09-09 19:23:08-07:00,48.774696,-122.4577873333,48.0,M
1030,2024-09-09 19:23:08-07:00,48.774696,-122.4577873333,48.0,M
1031,2024-09-09 19:23:08-07:00,48.774696,-122.4577873333,48.0,M
1032,2024-09-09 19:23:08-07:00,48.774696,-122.4577873333,48.0,M
1033,2024-09-09 19:23:08-07:00,48.774696,-122.4577873333,48.0,M
1034,2024-09-09 19:23:08-07:00,48.774696,-122.4577873333,48.0,M
1035,2024-09-09 19:23:09-07:00,48.7747393333,-122.4577791667,47.9,M
1036,2024-09-09 19:23:09-07:00,48.7747393333,-122.4577791667,47.9,M
1037,2024-09-09 19:23:09-07:00,48.7747393333,-122.4577791667,47.9,M
1038,2024-09-09 19:23:09-07:00,48.7747393333,-122.4577791667,47.9,M
1039,2024-09-09 19:23:09-07:00,48.7747393333,-122.4577791667,47.9,M
1040,2024-09-09 19:23:09-07:00,48.7747393333,-122.4577791667,47.9,M
1041,2024-09-09 19:23:09-07:00,48.7747393333,-122.4577791667,47.9,M
1042,2024-09-09 19:23:09-07:00,48.7747393333,-122.4577791667,47.9,M
1043,2024-09-09 19:23:09-07:00,48.7747393333,-122.4577791667,47.9,M
1044,2024-09-09 19:23:10-07:00,48.7747621667,-122.457769,47.9,M
1045,2024-09-09 19:23:10-07:00,48.7747621667,-122.457769,47.9,M
1046,2024-09-09 19:23:10-07:00,48.7747621667,-122.457769,47.9,M
1047,2024-09-09 19:23:10-07:00,48.7747621667,-122.457769,47.9,M
1048,2024-09-09 19:23:10-07:00,48.7747621667,-122.457769,47.9,M
1049,2024-09-09 19:23:10-07:00,48.7747621667,-122.457769,47.9,M
1050,2024-09-09 19:23:10-07:00,48.7747621667,-122.457769,47.9,M
1051,2024-09-09 19:23:10-07:00,48.7747621667,-122.457769,47.9,M
1052,2024-09-09 19:23:10-07:00,48.7747621667,-122.457769,47.9,M
1053,2024-09-09 19:23:11-07:00,48.7747908333,-122.4577648333,47.7,M
1054,2024-09-09 19:23:11-07:00,48.7747908333,-122.4577648333,47.7,M
1055,2024-09-09 19:23:11-07:00,48.7747908333,-122.4577648333,47.7,M
1056,2024-09-09 19:23:11-07:00,48.7747908333,-122.4577648333,47.7,M
1057,2024-09-09 19:23:11-07:00,48.7747908333,-122.4577648333,47.7,M
1058,2024-09-09 19:23:11-07:00,48.7747908333,-122.4577648333,47.7,M
1059,2024-09-09 19:23:11-07:00,48.7747908333,-122.4577648333,47.7,M
1060,2024-09-09 19:23:11-07:00,48.7747908333,-122.4577648333,47.7,M
1061,2024-09-09 19:23:11-07:00,48.7747908333,-122.4577648333,47.7,M
1062,2024-09-09 19:23:12-07:00,48.7748266667,-122.4577595,47.5,M
1063,2024-09-09 19:23:12-07:00,48.7748266667,-122.4577595,47.5,M
1064,2024-09-09 19:23:12-07:00,48.7748266667,-122.4577595,47.5,M
1065,2024-09-09 19:23:12-07:00,48.7748266667,-122.4577595,47.5,M
1066,2024-09-09 19:23:12-07:00,48.7748266667,-122.4577595,47.5,M
1067,2024-09-09 19:23:12-07:00,48.7748266667,-122.4577595,47.5,M
1068,2024-09-09 19:23:12-07:00,48.7748266667,-122.4577595,47.5,M
1069,2024-09-09 19:23:12-07:00,48.7748266667,-122.4577595,47.5,M
1070,2024-09-09 19:23:12-07:00,48.7748266667,-122.4577595,47.5,M
1071,2024-09-09 19:23:13-07:00,48.7748606667,-122.4577455,47.5,M
1072,2024-09-09 19:23:13-07:00,48.7748606667,-122.4577455,47.5,M
1073,2024-09-09 19:23:13-07:00,48.7748606667,-122.4577455,47.5,M
1074,2024-09-09 19:23:13-07:00,48.7748606667,-122.4577455,47.5,M
1075,2024-09-09 19:23:13-07:00,48.7748606667,-122.4577455,47.5,M
1076,2024-09-09 19:23:13-07:00,48.7748606667,-122.4577455,47.5,M
1077,2024-09-09 19:23:13-07:00,48.7748606667,-122.4577455,47.5,M
1078,2024-09-09 19:23:13-07:00,48.7748606667,-122.4577455,47.5,M
1079,2024-09-09 19:23:13-07:00,48.7748606667,-122.4577455,47.5,M
1080,2024-09-09 19:23:14-07:00,48.7748685,-122.45774,47.5,M
1081,2024-09-09 19:23:14-07:00,48.7748685,-122.45774,47.5,M
1082,2024-09-09 19:23:14-07:00,48.7748685,-122.45774,47.5,M
1083,2024-09-09 19:23:14-07:00,48.7748685,-122.45774,47.5,M
1084,2024-09-09 19:23:14-07:00,48.7748685,-122.45774,47.5,M
1085,2024-09-09 19:23:14-07:00,48.7748685,-122.45774,47.5,M
1086,2024-09-09 19:23:14-07:00,48.7748685,-122.45774,47.5,M
1087,2024-09-09 19:23:14-07:00,48.7748685,-122.45774,47.5,M
1088,2024-09-09 19:23:14-07:00,48.7748685,-122.45774,47.5,M
1089,2024-09-09 19:23:15-07:00,48.7748715,-122.4577363333,47.3,M
1090,2024-09-09 19:23:15-07:00,48.7748715,-122.4577363333,47.3,M
1091,2024-09-09 19:23:15-07:00,48.7748715,-122.4577363333,47.3,M
1092,2024-09-09 19:23:15-07:00,48.7748715,-122.4577363333,47.3,M
1093,2024-09-09 19:23:15-07:00,48.7748715,-122.4577363333,47.3,M
1094,2024-09-09 19:23:15-07:00,48.7748715,-122.4577363333,47.3,M
1095,2024-09-09 19:23:15-07:00,48.7748715,-122.4577363333,47.3,M
1096,2024-09-09 19:23:15-07:00,48.7748715,-122.4577363333,47.3,M
1097,2024-09-09 19:23:15-07:00,48.7748715,-122.4577363333,47.3,M
1098,2024-09-09 19:23:16-07:00,48.7748413333,-122.4577395,47.1,M
1099,2024-09-09 19:23:16-07:00,48.7748413333,-122.4577395,47.1,M
1100,2024-09-09 19:23:16-07:00,48.7748413333,-122.4577395,47.1,M
1101,2024-09-09 19:23:16-07:00,48.7748413333,-122.4577395,47.1,M
1102,2024-09-09 19:23:16-07:00,48.7748413333,-122.4577395,47.1,M
1103,2024-09-09 19:23:16-07:00,48.7748413333,-122.4577395,47.1,M
1104,2024-09-09 19:23:16-07:00,48.7748413333,-122.4577395,47.1,M
1105,2024-09-09 19:23:16-07:00,48.7748413333,-122.4577395,47.1,M
1106,2024-09-09 19:23:16-07:00,48.7748413333,-122.4577395,47.1,M
1107,2024-09-09 19:23:17-07:00,48.7748198333,-122.4577308333,47.1,M
1108,2024-09-09 19:23:17-07:00,48.7748198333,-122.4577308333,47.1,M
1109,2024-09-09 19:23:17-07:00,48.7748198333,-122.4577308333,47.1,M
1110,2024-09-09 19:23:17-07:00,48.7748198333,-122.4577308333,47.1,M
1111,2024-09-09 19:23:17-07:00,48.7748198333,-122.4577308333,47.1,M
1112,2024-09-09 19:23:17-07:00,48.7748198333,-122.4577308333,47.1,M
1113,2024-09-09 19:23:17-07:00,48.7748198333,-122.4577308333,47.1,M
1114,2024-09-09 19:23:17-07:00,48.7748198333,-122.4577308333,47.1,M
1115,2024-09-09 19:23:17-07:00,48.7748198333,-122.4577308333,47.1,M
1116,2024-09-09 19:23:18-07:00,48.7747901667,-122.4577128333,46.8,M
1117,2024-09-09 19:23:18-07:00,48.7747901667,-122.4577128333,46.8,M
1118,2024-09-09 19:23:18-07:00,48.7747901667,-122.4577128333,46.8,M
1119,2024-09-09 19:23:18-07:00,48.7747901667,-122.4577128333,46.8,M
1120,2024-09-09 19:23:18-07:00,48.7747901667,-122.4577128333,46.8,M
1121,2024-09-09 19:23:18-07:00,48.7747901667,-122.4577128333,46.8,M
1122,2024-09-09 19:23:18-07:00,48.7747901667,-122.4577128333,46.8,M
1123,2024-09-09 19:23:18-07:00,48.7747901667,-122.4577128333,46.8,M
1124,2024-09-09 19:23:18-07:00,48.7747901667,-122.4577128333,46.8,M
1125,2024-09-09 19:23:19-07:00,48.7747638333,-122.4576935,46.5,M
1126,2024-09-09 19:23:19-07:00,48.7747638333,-122.4576935,46.5,M
1127,2024-09-09 19:23:19-07:00,48.7747638333,-122.4576935,46.5,M
1128,2024-09-09 19:23:19-07:00,48.7747638333,-122.4576935,46.5,M
1129,2024-09-09 19:23:19-07:00,48.7747638333,-122.4576935,46.5,M
1130,2024-09-09 19:23:19-07:00,48.7747638333,-122.4576935,46.5,M
1131,2024-09-09 19:23:19-07:00,48.7747638333,-122.4576935,46.5,M
1132,2024-09-09 19:23:19-07:00,48.7747638333,-122.4576935,46.5,M
1133,2024-09-09 19:23:19-07:00,48.7747638333,-122.4576935,46.5,M
1134,2024-09-09 19:23:20-07:00,48.774714,-122.4576858333,46.2,M
1135,2024-09-09 19:23:20-07:00,48.774714,-122.4576858333,46.2,M
1136,2024-09-09 19:23:20-07:00,48.774714,-122.4576858333,46.2,M
1137,2024-09-09 19:23:20-07:00,48.774714,-122.4576858333,46.2,M
1138,2024-09-09 19:23:20-07:00,48.774714,-122.4576858333,46.2,M
1139,2024-09-09 19:23:20-07:00,48.774714,-122.4576858333,46.2,M
1140,2024-09-09 19:23:20-07:00,48.774714,-122.4576858333,46.2,M
1141,2024-09-09 19:23:20-07:00,48.774714,-122.4576858333,46.2,M
1142,2024-09-09 19:23:20-07:00,48.774714,-122.4576858333,46.2,M
1143,2024-09-09 19:23:21-07:00,48.774666,-122.4576798333,45.9,M
1144,2024-09-09 19:23:21-07:00,48.774666,-122.4576798333,45.9,M
1145,2024-09-09 19:23:21-07:00,48.774666,-122.4576798333,45.9,M
1146,2024-09-09 19:23:21-07:00,48.774666,-122.4576798333,45.9,M
1147,2024-09-09 19:23:21-07:00,48.774666,-122.4576798333,45.9,M
1148,2024-09-09 19:23:21-07:00,48.774666,-122.4576798333,45.9,M
1149,2024-09-09 19:23:21-07:00,48.774666,-122.4576798333,45.9,M
1150,2024-09-09 19:23:21-07:00,48.774666,-122.4576798333,45.9,M
1151,2024-09-09 19:23:21-07:00,48.774666,-122.4576798333,45.9,M
1152,2024-09-09 19:23:22-07:00,48.7746385,-122.457665,46.6,M
1153,2024-09-09 19:23:22-07:00,48.7746385,-122.457665,46.6,M
1154,2024-09-09 19:23:22-07:00,48.7746385,-122.457665,46.6,M
1155,2024-09-09 19:23:22-07:00,48.7746385,-122.457665,46.6,M
1156,2024-09-09 19:23:22-07:00,48.7746385,-122.457665,46.6,M
1157,2024-09-09 19:23:22-07:00,48.7746385,-122.457665,46.6,M
1158,2024-09-09 19:23:22-07:00,48.7746385,-122.457665,46.6,M
1159,2024-09-09 19:23:22-07:00,48.7746385,-122.457665,46.6,M
1160,2024-09-09 19:23:22-07:00,48.7746385,-122.457665,46.6,M
1161,2024-09-09 19:23:23-07:00,48.7745998333,-122.4576551667,46.9,M
1162,2024-09-09 19:23:23-07:00,48.7745998333,-122.4576551667,46.9,M
1163,2024-09-09 19:23:23-07:00,48.7745998333,-122.4576551667,46.9,M
1164,2024-09-09 19:23:23-07:00,48.7745998333,-122.4576551667,46.9,M
1165,2024-09-09 19:23:23-07:00,48.7745998333,-122.4576551667,46.9,M
1166,2024-09-09 19:23:23-07:00,48.7745998333,-122.4576551667,46.9,M
1167,2024-09-09 19:23:23-07:00,48.7745998333,-122.4576551667,46.9,M
1168,2024-09-09 19:23:23-07:00,48.7745998333,-122.4576551667,46.9,M
1169,2024-09-09 19:23:23-07:00,48.7745998333,-122.4576551667,46.9,M
1170,2024-09-09 19:23:24-07:00,48.7745275,-122.4576546667,46.9,M
1171,2024-09-09 19:23:24-07:00,48.7745275,-122.4576546667,46.9,M
1172,2024-09-09 19:23:24-07:00,48.7745275,-122.4576546667,46.9,M
1173,2024-09-09 19:23:24-07:00,48.7745275,-122.4576546667,46.9,M
1174,2024-09-09 19:23:24-07:00,48.7745275,-122.4576546667,46.9,M
1175,2024-09-09 19:23:24-07:00,48.7745275,-122.4576546667,46.9,M
1176,2024-09-09 19:23:24-07:00,48.7745275,-122.4576546667,46.9,M
1177,2024-09-09 19:23:24-07:00,48.7745275,-122.4576546667,46.9,M
1178,2024-09-09 19:23:24-07:00,48.7745275,-122.4576546667,46.9,M
1179,2024-09-09 19:23:25-07:00,48.7744258333,-122.4576596667,46.9,M
1180,2024-09-09 19:23:25-07:00,48.7744258333,-122.4576596667,46.9,M
1181,2024-09-09 19:23:25-07:00,48.7744258333,-122.4576596667,46.9,M
1182,2024-09-09 19:23:25-07:00,48.7744258333,-122.4576596667,46.9,M
1183,2024-09-09 19:23:25-07:00,48.7744258333,-122.4576596667,46.9,M
1184,2024-09-09 19:23:25-07:00,48.7744258333,-122.4576596667,46.9,M
1185,2024-09-09 19:23:25-07:00,48.7744258333,-122.4576596667,46.9,M
1186,2024-09-09 19:23:25-07:00,48.7744258333,-122.4576596667,46.9,M
1187,2024-09-09 19:23:25-07:00,48.7744258333,-122.4576596667,46.9,M
1188,2024-09-09 19:23:26-07:00,48.7743193333,-122.4576658333,46.8,M
1189,2024-09-09 19:23:26-07:00,48.7743193333,-122.4576658333,46.8,M
1190,2024-09-09 19:23:26-07:00,48.7743193333,-122.4576658333,46.8,M
1191,2024-09-09 19:23:26-07:00,48.7743193333,-122.4576658333,46.8,M
1192,2024-09-09 19:23:26-07:00,48.7743193333,-122.4576658333,46.8,M
1193,2024-09-09 19:23:26-07:00,48.7743193333,-122.4576658333,46.8,M
1194,2024-09-09 19:23:26-07:00,48.7743193333,-122.4576658333,46.8,M
1195,2024-09-09 19:23:26-07:00,48.7743193333,-122.4576658333,46.8,M
1196,2024-09-09 19:23:26-07:00,48.7743193333,-122.4576658333,46.8,M
1197,2024-09-09 19:23:27-07:00,48.7742601667,-122.4576641667,46.8,M
1198,2024-09-09 19:23:27-07:00,48.7742601667,-122.4576641667,46.8,M
1199,2024-09-09 19:23:27-07:00,48.7742601667,-122.4576641667,46.8,M
1200,2024-09-09 19:23:27-07:00,48.7742601667,-122.4576641667,46.8,M
1201,2024-09-09 19:23:27-07:00,48.7742601667,-122.4576641667,46.8,M
1202,2024-09-09 19:23:27-07:00,48.7742601667,-122.4576641667,46.8,M
1203,2024-09-09 19:23:27-07:00,48.7742601667,-122.4576641667,46.8,M
1204,2024-09-09 19:23:27-07:00,48.7742601667,-122.4576641667,46.8,M
1205,2024-09-09 19:23:27-07:00,48.7742601667,-122.4576641667,46.8,M
1206,2024-09-09 19:23:28-07:00,48.7742081667,-122.4576571667,46.9,M
1207,2024-09-09 19:23:28-07:00,48.7742081667,-122.4576571667,46.9,M
1208,2024-09-09 19:23:28-07:00,48.7742081667,-122.4576571667,46.9,M
1209,2024-09-09 19:23:28-07:00,48.7742081667,-122.4576571667,46.9,M
1210,2024-09-09 19:23:28-07:00,48.7742081667,-122.4576571667,46.9,M
1211,2024-09-09 19:23:28-07:00,48.7742081667,-122.4576571667,46.9,M
1212,2024-09-09 19:23:28-07:00,48.7742081667,-122.4576571667,46.9,M
1213,2024-09-09 19:23:28-07:00,48.7742081667,-122.4576571667,46.9,M
1214,2024-09-09 19:23:28-07:00,48.7742081667,-122.4576571667,46.9,M
1215,2024-09-09 19:23:29-07:00,48.7741408333,-122.4576611667,46.8,M
